treeID,Z,TreeSpecies,coords.x1,coords.x2,DBH,Biomass
16276,12.1,1,294104.375,6808146.875,14.97331554,78.173796
16277,15.6,1,294172.125,6808146.875,20.60782509,174.528362
16278,2.21,1,294778.375,6808146.875,3.04274673,2.769392555
16279,3.15,1,295074.875,6808146.875,4.339438075,4.856030549
16280,6.7,2,295140.625,6808146.875,9.591002932,18.28803602
16281,5.87,2,295159.875,6808146.875,8.436166827,13.1132914
16282,16.35,1,293767.125,6808146.625,22.0361129,206.0605293
16283,13.41,2,294034.125,6808146.625,22.03760944,161.5042039
16284,9.73,1,294100.625,6808146.625,11.85061332,43.51182784
16285,16.98,2,294208.375,6808146.625,33.72863529,437.7146337
16286,12.01,2,294226.125,6808146.625,18.74590156,107.1509331
16287,21.73,2,294294.375,6808146.625,67.19088243,1558.350118
16288,18.62,2,294329.375,6808146.625,41.76334884,681.6836196
16289,16.2,2,294333.625,6808146.625,30.62939048,353.6180754
16290,3.81,2,294884.125,6808146.625,5.654332038,4.930232059
16291,11.58,3,294949.625,6808146.625,18.97455049,114.1437528
16292,3.44,2,295129.375,6808146.625,5.142946295,3.981817635
16293,2.41,2,293701.875,6808146.375,3.603247347,1.938920651
16294,18.05,1,293793.375,6808146.375,25.66316136,298.7298587
16295,21.55,1,293921.375,6808146.375,35.53422254,632.8510721
16296,12.28,3,294600.125,6808146.375,21.43865031,152.9147767
16297,5.21,3,294625.125,6808146.375,6.299727269,6.420110033
16298,7.8,3,294628.625,6808146.375,10.12698404,22.34849012
16299,12.67,3,294945.875,6808146.375,22.99442958,179.8788513
16300,3.97,3,295029.125,6808146.375,4.740895722,3.212091811
16301,4.9,2,294358.125,6808146.125,7.12396992,8.561798749
16302,2.46,3,294371.125,6808146.125,2.849339889,1.112383881
16303,7.51,3,294618.875,6808146.125,9.640645325,19.59051299
16304,12.64,2,295173.375,6808146.125,20.1624223,129.1068105
16305,20.77,1,293774.625,6808145.875,32.97421384,535.9031089
16306,21.14,1,293958.375,6808145.875,34.15761119,579.9126032
16307,22.94,2,294073.125,6808145.875,84.45136689,2144.565232
16308,17.95,2,294178.625,6808145.875,38.19126262,569.2844125
16309,18.1,2,294184.375,6808145.875,38.95251392,592.7704287
16310,23.95,2,294313.625,6808145.875,105.588646,2798.755403
16311,18.2,2,294338.125,6808145.875,39.47184697,608.946055
16312,7.71,3,294896.375,6808145.875,9.974085583,21.45666066
16313,6.6,3,294910.125,6808145.875,8.222202931,12.82084253
16314,2.28,3,295102.875,6808145.875,2.601943804,0.947498989
16315,3.72,2,295136.125,6808145.875,5.53097454,4.687705093
16316,4.37,2,293814.875,6808145.625,6.412616113,6.62595705
16317,27.71,2,293940.625,6808145.625,571.5107969,7562.959737
16318,9.9,2,295040.875,6808145.625,14.6169943,55.85927042
16319,2.69,2,295052.125,6808145.625,4.048794175,2.416872723
16320,5.95,3,295108.625,6808145.625,7.292505041,9.353109423
16321,11.24,2,295167.625,6808145.625,17.13920046,84.93166637
16322,23.37,2,294287.375,6808145.375,92.47034941,2401.9868
16323,2.88,3,294782.625,6808145.375,3.395936066,1.55599441
16324,11.35,3,294926.375,6808145.375,18.24360164,103.6512862
16325,11.33,3,294937.125,6808145.375,18.18168775,102.7848291
16326,2.35,3,295005.625,6808145.375,2.699436873,1.009988694
16327,6.34,2,295143.875,6808145.375,9.085220779,15.87921472
16328,2.77,2,293681.375,6808145.125,4.171206894,2.56327235
16329,18.81,1,293769.625,6808145.125,27.492602,352.0546919
16330,11,1,293889.625,6808145.125,13.47023902,59.90051155
16331,16.1,1,293904.125,6808145.125,21.54949676,194.9970404
16332,21.39,1,293916.875,6808145.125,34.98850789,611.6470519
16333,11.31,1,293971.625,6808145.125,13.88356814,64.62517439
16334,27.35,1,294047.375,6808145.125,67.60222671,2176.012163
16335,9.37,2,294645.625,6808145.125,13.70014038,47.03517497
16336,9.01,3,294892.375,6808145.125,12.38063103,38.20785619
16337,6.91,3,294979.125,6808145.125,8.688589605,14.84295993
16338,26.66,2,293944.375,6808144.875,266.594403,5724.288414
16339,15.84,2,294256.375,6808144.875,29.32159656,320.2307776
16340,23.85,2,294279.375,6808144.875,103.1026646,2725.947924
16341,2.84,2,294688.875,6808144.875,4.2768841,2.695142093
16342,8.72,3,294901.875,6808144.875,11.8036612,33.65615095
16343,9.58,1,293965.375,6808144.625,11.66636582,41.85603111
16344,21.2,1,294131.375,6808144.625,34.35465923,587.3773669
16345,18.77,2,294182.125,6808144.625,42.62786412,709.6529241
16346,16.44,2,294219.625,6808144.625,31.54235181,377.6912405
16347,16.9,2,294231.375,6808144.625,33.39250232,428.2787977
16348,9.75,2,295085.125,6808144.625,14.35331221,53.22733654
16349,8.17,2,295138.875,6808144.625,11.76154213,31.34444128
16350,19.19,2,293720.125,6808144.375,45.1912056,794.0438775
16351,16.35,1,293765.875,6808144.375,22.0361129,206.0605293
16352,19.18,1,293771.625,6808144.375,28.43755766,381.243626
16353,2.75,1,293818.875,6808144.375,3.822884816,3.91324321
16354,16.48,1,294135.875,6808144.375,22.2935045,212.0456281
16355,17.65,2,294188.375,6808144.375,36.72944269,524.9815408
16356,12.5,2,294197.125,6808144.375,19.83903546,123.9010734
16357,22.29,2,294317.875,6808144.375,74.37086071,1806.674787
16358,4.05,2,294606.625,6808144.375,5.980901086,5.616363044
16359,4.38,2,295027.625,6808144.375,6.426062581,6.659346255
16360,4.35,3,295049.875,6808144.375,5.209262616,4.014080219
16361,2.6,3,293627.375,6808144.125,3.035377181,1.25058504
16362,15.34,1,293744.625,6808144.125,20.13394203,164.6995424
16363,15.45,1,293907.875,6808144.125,20.3331564,168.7928619
16364,11.52,2,294192.875,6808144.125,17.70873461,92.47892251
16365,2.12,2,294593.875,6808144.125,3.101465377,1.495761757
16366,7.77,3,294617.125,6808144.125,10.07581653,22.0474959
16367,2.29,3,294668.875,6808144.125,2.615983201,0.956303199
16368,8.1,2,295182.875,6808144.125,11.65361472,30.58588155
16369,21.67,1,294042.125,6808143.875,35.95090414,649.2296189
16370,18.69,2,294066.625,6808143.875,42.16361934,694.5999154
16371,3.8,2,294999.625,6808143.875,5.640653001,4.902896043
16372,9.2,1,294020.125,6808143.625,11.20552054,37.89500198
16373,18.86,1,294175.875,6808143.625,27.61812322,355.8685172
16374,12.49,2,294213.625,6808143.625,19.81613057,123.5366742
16375,10.92,2,294223.625,6808143.625,16.50749061,76.98436725
16376,7.7,3,294628.875,6808143.625,9.957208007,21.35961452
16377,8.97,3,294643.625,6808143.625,12.29951341,37.5472414
16378,5.16,3,295081.625,6808143.625,6.234725999,6.253873618
16379,12.38,2,295171.625,6808143.625,19.56585612,119.5923013
16380,10.47,2,295189.625,6808143.625,15.65149701,66.92670845
16381,6.64,2,293675.875,6808143.375,9.50612121,17.86785264
16382,9.01,2,293697.375,6808143.375,13.09980427,41.7511821
16383,22.49,2,293936.125,6808143.375,77.24811262,1904.572553
16384,22.11,1,293955.625,6808143.375,37.53568211,712.9570413
16385,25.34,2,294054.625,6808143.375,155.5324777,4038.0724
16386,19.63,2,294304.125,6808143.375,48.12747499,892.9459945
16387,23.73,2,294312.875,6808143.375,100.2517789,2641.076285
16388,17.05,2,294343.625,6808143.375,34.02642935,446.1343636
16389,9.41,2,294646.875,6808143.375,13.76792708,47.65622082
16390,9.93,3,295044.625,6808143.375,14.39867202,56.8271634
16391,3.43,3,295074.375,6808143.375,4.079530953,2.287158055
16392,12.45,3,293606.875,6808143.125,22.09897047,164.1380984
16393,5.12,3,293678.625,6808143.125,6.182890792,6.123477932
16394,21.99,1,293788.125,6808143.125,37.09432665,694.9861921
16395,27.7,2,293941.875,6808143.125,565.5132555,7542.885276
16396,2.55,1,294009.625,6808143.125,3.548239473,3.473883945
16397,9.45,1,294092.875,6808143.125,11.50777237,40.4639542
16398,11.91,2,294247.625,6808143.125,18.52986454,103.9963743
16399,22.77,2,294308.875,6808143.125,81.60177758,2050.55339
16400,18.05,2,294348.875,6808143.125,38.6964307,584.8394435
16401,7.76,2,294638.875,6808143.125,11.13651627,27.11433408
16402,6.11,2,294841.375,6808143.125,8.766159025,14.4748497
16403,4.39,3,294914.375,6808143.125,5.258908318,4.106777259
16404,3.36,3,295001.875,6808143.125,3.993522723,2.183302667
16405,6.64,2,295092.125,6808143.125,9.50612121,17.86785264
16406,12.41,2,295115.875,6808143.125,19.63380927,120.6564896
16407,10.98,2,295196.375,6808143.125,16.62443133,78.4219115
16408,6.64,2,293647.125,6808142.875,9.50612121,17.86785264
16409,19.77,2,293716.625,6808142.875,49.12164602,926.8698865
16410,7.75,2,293895.625,6808142.875,11.12148007,27.01738098
16411,13.18,1,294127.125,6808142.875,16.55818139,100.7717775
16412,17.2,2,294258.625,6808142.875,34.67642376,464.7035867
16413,16.6,2,294323.625,6808142.875,32.17042726,394.6009851
16414,3.37,2,294392.375,6808142.875,5.044705272,3.816374525
16415,2.68,2,294783.625,6808142.875,4.033359997,2.398890185
16416,4.63,2,294996.125,6808142.875,6.761751619,7.53229937
16417,22.86,1,293793.875,6808142.625,40.4630297,836.2148629
16418,18.75,2,294033.875,6808142.625,42.5111147,705.860189
16419,22.13,2,294074.625,6808142.625,72.19491412,1731.969871
16420,3.47,2,294821.875,6808142.625,5.184881056,4.054039893
16421,6.89,3,294905.125,6808142.625,8.658007174,14.70437518
16422,2.84,3,294371.375,6808142.375,3.345163111,1.509847559
16423,11.06,3,294634.625,6808142.375,17.37020044,91.75741641
16424,2.23,3,294686.375,6808142.375,2.531139664,0.904076814
16425,2.08,3,294803.125,6808142.375,2.311638794,0.779512864
16426,6.3,3,294838.625,6808142.375,7.78551643,11.10090758
16427,11.09,3,293615.625,6808142.125,17.4581894,92.92325955
16428,18.16,3,293714.375,6808142.125,97.08785301,1784.615705
16429,4.15,3,293814.875,6808142.125,4.962112678,3.574826549
16430,11.67,3,293848.625,6808142.125,19.27042963,118.5267612
16431,9.05,1,293982.625,6808142.125,11.02583191,36.41949535
16432,11.66,1,294097.125,6808142.125,14.3596812,70.34828127
16433,20.96,1,294132.125,6808142.125,33.57518882,558.0750796
16434,17.46,2,294238.125,6808142.125,35.84306453,498.6647435
16435,12.27,2,294244.375,6808142.125,19.31861395,115.7630015
16436,17.7,2,294264.875,6808142.125,36.96766701,532.12665
16437,17.48,2,294328.375,6808142.125,35.93498811,501.3738763
16438,2.27,2,294574.875,6808142.125,3.367458552,1.718802316
16439,7.25,3,294620.125,6808142.125,9.219582409,17.38612636
16440,12.81,2,295148.625,6808142.125,20.56207587,135.6967398
16441,7.66,2,293897.625,6808141.875,10.98658144,26.15754362
16442,11.9,1,293987.375,6808141.875,14.69224089,74.52610028
16443,15.29,1,294107.125,6808141.875,20.04399832,162.8698026
16444,7.1,1,294421.625,6808141.875,8.783000467,21.08509787
16445,7.22,3,294626.875,6808141.875,9.171860059,17.14685741
16446,14.11,1,293972.375,6808141.625,18.02452361,124.8015673
16447,18.1,2,294187.875,6808141.625,38.95251392,592.7704287
16448,19.84,2,294338.625,6808141.625,49.63037693,944.3019698
16449,11.79,1,294001.875,6808141.375,14.53918762,72.58483072
16450,10.2,2,294081.125,6808141.375,15.15486057,61.46554338
16451,12.44,2,294227.125,6808141.375,19.70198931,121.7293029
16452,22.7,2,294283.375,6808141.375,80.47531387,2013.046223
16453,2.48,2,294878.125,6808141.375,3.717518342,2.053560465
16454,4.26,2,294990.875,6808141.375,6.264558357,6.266176507
16455,3.31,2,293683.875,6808141.125,4.960027927,3.677940332
16456,3.36,2,293854.875,6808141.125,5.030623636,3.793087549
16457,13.68,1,293992.125,6808141.125,17.33390068,113.1069178
16458,13.15,1,294117.625,6808141.125,16.51252847,100.0720972
16459,14.05,1,294172.375,6808141.125,17.92679489,123.1057731
16460,15.02,1,294200.875,6808141.125,19.56472967,153.3127846
16461,10.24,1,294660.875,6808141.125,12.48765942,49.5607803
16462,3.13,1,294786.125,6808141.125,4.314424241,4.806722427
16463,13.1,1,295036.375,6808141.125,16.43665774,98.91573511
16464,9.48,2,295194.875,6808141.125,13.88709194,48.76005942
16465,13.84,2,293610.375,6808140.875,23.16272229,182.7098582
16466,19.96,1,293959.625,6808140.875,30.55982472,450.6990366
16467,13.7,1,294112.875,6808140.875,17.36552809,113.627782
16468,18.18,2,294189.875,6808140.875,39.36720638,605.6770949
16469,18.8,2,294207.375,6808140.875,42.80385817,715.3792339
16470,12.25,2,295039.625,6808140.875,19.27398146,115.0788754
16471,10.97,2,295142.625,6808140.875,16.60489382,78.18067477
16472,21.54,2,294036.875,6808140.625,65.00913117,1482.036837
16473,20.08,2,294287.625,6808140.625,51.43663331,1006.544075
16474,2.54,2,294444.375,6808140.625,3.813814621,2.154346707
16475,10.73,2,295154.375,6808140.625,16.141611,72.58532493
16476,19.29,2,293772.625,6808140.375,45.83474453,815.5359622
16477,20.97,1,293786.875,6808140.375,33.6072075,559.2667224
16478,26.54,1,293929.875,6808140.375,60.95391697,1829.910185
16479,19.17,1,293957.375,6808140.375,28.41151993,380.4246969
16480,2.85,1,294447.625,6808140.375,3.955607168,4.140634839
16481,5.09,1,294541.125,6808140.375,6.57121246,10.97480678
16482,10.44,2,295120.875,6808140.375,15.59570664,66.29954983
16483,12.97,2,295125.875,6808140.375,20.94542682,142.1793105
16484,11.23,2,295186.375,6808140.375,17.11915558,84.67263789
16485,19.32,2,293711.625,6808140.125,46.03044482,822.0936089
16486,2.45,2,293871.375,6808140.125,3.668811483,2.004045516
16487,13.8,1,294089.625,6808140.125,17.5243777,116.2651516
16488,18.86,2,294299.625,6808140.125,43.15901325,726.9670859
16489,6.9,3,294621.625,6808140.125,8.673289635,14.77352173
16490,8.16,3,294640.875,6808140.125,10.75737293,26.26874975
16491,4.47,3,294988.625,6808140.125,5.358447404,4.297235048
16492,9.99,2,295088.375,6808140.125,14.77686043,57.4922163
16493,21.99,1,293789.375,6808139.875,37.09432665,694.9861921
16494,3.1,1,293828.375,6808139.875,4.276763953,4.733203875
16495,15.31,1,293967.625,6808139.875,20.07993051,163.5994063
16496,11.82,1,293989.375,6808139.875,14.58082278,73.10978256
16497,4.94,1,294571.375,6808139.875,6.405886734,10.39347195
16498,2.61,2,295099.375,6808139.875,3.924428894,2.274951524
16499,19.17,2,293707.125,6808139.625,45.06409584,789.812288
16500,18.79,2,294351.875,6808139.625,42.74507703,713.4654858
16501,9.33,3,294898.375,6808139.625,13.048306,43.90315816
16502,2.36,3,295025.125,6808139.625,2.713222242,1.019082029
16503,12.26,3,293620.625,6808139.375,21.36268778,151.6452625
16504,15.15,1,293920.125,6808139.375,19.79414779,157.8470406
16505,20.29,2,294069.125,6808139.375,53.10080512,1064.296003
16506,12.32,1,294101.625,6808139.375,15.28678194,82.36878763
16507,19.08,1,294134.375,6808139.375,28.17844596,373.1308614
16508,7.85,1,294149.375,6808139.375,9.627809749,26.212828
16509,9.62,2,294219.375,6808139.375,14.12751174,51.03410658
16510,17.79,2,294250.125,6808139.375,37.40184554,545.2251244
16511,16.61,2,294267.375,6808139.375,32.21021601,395.6815317
16512,21.58,2,294313.875,6808139.375,65.45881198,1497.78904
16513,18.17,2,294325.625,6808139.375,39.31503218,604.0489974
16514,10.99,2,294358.625,6808139.375,16.64398789,78.66381064
16515,2.17,3,294609.875,6808139.375,2.444719552,0.853252459
16516,2.37,3,295011.125,6808139.375,2.726974161,1.028217682
16517,18.81,1,293953.875,6808139.125,27.492602,352.0546919
16518,15.7,1,294015.625,6808139.125,20.7929047,178.4530338
16519,10.19,1,294082.875,6808139.125,12.42445037,48.93788766
16520,10.2,1,294094.625,6808139.125,12.43707869,49.06193017
16521,22.68,1,294129.875,6808139.125,39.73259163,804.8256098
16522,20.57,2,294341.875,6808139.125,55.45219265,1146.390306
16523,11.65,2,293617.625,6808138.875,17.9787454,96.18342979
16524,9.09,1,293743.625,6808138.875,11.07363022,36.80825131
16525,14.99,1,293885.875,6808138.875,19.51213532,152.283796
16526,14.33,1,293974.875,6808138.875,18.38676875,131.2050953
16527,18.99,2,294259.375,6808138.875,43.94333271,752.7046203
16528,23.5,2,294278.125,6808138.875,95.15588976,2485.721349
16529,21.65,2,294309.625,6808138.875,66.25797764,1525.755198
16530,18.76,2,294333.875,6808138.875,42.56943165,707.7540847
16531,2.23,2,294607.375,6808138.875,3.298035008,1.658070732
16532,7.84,2,294796.625,6808138.875,11.25715299,27.90031411
16533,9.95,2,295095.125,6808138.875,14.70565335,56.76139571
16534,12.74,1,293980.625,6808138.625,15.89823686,90.9398668
16535,21.7,1,294142.625,6808138.625,36.05608576,653.3893684
16536,2.52,1,294789.625,6808138.625,3.505815479,3.409669603
16537,2.58,1,293643.625,6808138.375,3.590317533,3.538526982
16538,22.26,1,293796.125,6808138.375,38.09741833,736.070421
16539,14.6,1,293991.625,6808138.375,18.83996842,139.4780284
16540,19.24,1,294137.125,6808138.375,28.59438019,386.1933163
16541,18.43,2,294189.625,6808138.375,40.70393073,647.7904176
16542,2.53,2,294600.625,6808138.375,3.797864363,2.137384684
16543,12.29,2,295167.625,6808138.375,19.3633445,116.4508249
16544,11.77,2,295178.625,6808138.375,18.23123931,99.72103367
16545,2.35,1,293726.375,6808138.125,3.258065332,3.053538752
16546,27.73,1,293933.375,6808138.125,71.13200466,2360.655608
16547,9.32,1,294425.625,6808138.125,11.35016053,39.11065782
16548,10.89,1,295067.625,6808138.125,13.32538524,58.29778793
16549,14.26,3,295174.625,6808138.125,31.27402541,348.1875485
16550,12.08,1,293747.375,6808137.875,14.94504324,77.80203137
16551,8.73,1,293875.375,6808137.875,10.64644018,33.4289531
16552,14.17,1,293911.375,6808137.875,18.12270525,126.5188184
16553,27.7,1,293929.875,6808137.875,70.84256534,2345.514923
16554,13.3,1,294104.375,6808137.875,16.7417816,103.6150776
16555,14.22,1,294111.875,6808137.875,18.20487225,127.9664441
16556,11.76,1,294119.625,6808137.875,14.49763186,72.06321085
16557,19.72,2,294293.375,6808137.875,48.76306795,914.6117946
16558,8.12,3,294629.125,6808137.875,10.6857875,25.80369935
16559,18.5,3,294180.875,6808137.625,114.5311434,2062.722737
16560,16.04,2,294186.375,6808137.625,30.03930967,338.389729
16561,12.85,2,294242.375,6808137.625,20.6572492,137.2914412
16562,10.65,2,294662.375,6808137.625,15.98952937,70.80079838
16563,6.71,2,294973.125,6808137.625,9.605173789,18.35881853
16564,9.61,2,295091.375,6808137.625,14.11024521,50.86868859
16565,12.94,2,293609.125,6808137.375,20.8730054,140.9425876
16566,3.01,1,294000.375,6808137.375,4.162723654,4.515798524
16567,18.88,1,294178.125,6808137.375,27.66851876,357.4052369
16568,14.68,1,294209.875,6808137.375,18.97612848,142.0203916
16569,21.54,2,294307.375,6808137.375,65.00913117,1482.036837
16570,7.35,2,294625.125,6808137.375,10.52760242,23.36523345
16571,6.32,2,294694.375,6808137.375,9.057357548,15.75307065
16572,8.86,2,294846.125,6808137.375,12.85464587,39.7042068
16573,7.82,2,294967.625,6808137.375,11.2269356,27.70208259
16574,12.37,2,295140.375,6808137.375,19.54325526,119.2394771
16575,5.56,2,295158.375,6808137.375,8.013695373,11.50101296
16576,2.43,2,293698.625,6808137.125,3.63612069,1.971356088
16577,12.81,2,293901.625,6808137.125,20.56207587,135.6967398
16578,15.75,1,293972.125,6808137.125,20.88604378,180.4463044
16579,2.22,1,294703.125,6808137.125,3.058526513,2.789438031
16580,5.24,1,294883.625,6808137.125,6.736121008,11.57715363
16581,6.26,3,295048.125,6808137.125,7.728308731,10.88769984
16582,13.08,2,295199.375,6808137.125,21.21315614,146.799803
16583,15.66,1,293905.625,6808136.875,20.71868197,176.8733274
16584,19.02,1,293916.875,6808136.875,28.02431713,368.343974
16585,15.12,1,293976.125,6808136.875,19.74098603,156.7897149
16586,12.3,1,294099.125,6808136.875,15.25809564,81.97930524
16587,11.6,1,294153.125,6808136.875,14.27732642,69.33667509
16588,17.47,2,294231.125,6808136.875,35.88898641,500.017542
16589,16.87,2,294237.875,6808136.875,33.26759047,424.7909134
16590,17.43,2,294267.375,6808136.875,35.70577569,494.6274723
16591,19.43,2,294296.125,6808136.875,46.75870335,846.5819283
16592,2.59,2,294602.875,6808136.875,3.893004436,2.240156487
16593,6.68,2,295074.625,6808136.875,9.562681814,18.14711782
16594,16.86,1,293958.875,6808136.625,23.0636454,230.500393
16595,12.92,1,293985.625,6808136.625,16.16574451,94.85218894
16596,21.85,2,294073.875,6808136.625,68.63093522,1608.540248
16597,12.46,2,294206.125,6808136.625,19.74756938,122.4493366
16598,20.3,2,294290.375,6808136.625,53.18210723,1067.125815
16599,15.29,2,294321.125,6808136.625,27.45393913,274.94005
16600,18.33,2,294352.125,6808136.625,40.16165483,630.6149653
16601,12.61,2,293618.875,6808136.375,20.09269452,127.9747596
16602,2.35,1,293723.875,6808136.375,3.258065332,3.053538752
16603,19.93,1,293779.125,6808136.375,30.47470967,447.8127496
16604,11.66,1,293834.625,6808136.375,14.3596812,70.34828127
16605,19.49,2,294325.125,6808136.375,47.16317098,860.2381805
16606,4.97,2,295031.875,6808136.375,7.217942857,8.844217815
16607,6.74,3,295043.875,6808136.375,8.430836508,13.70138481
16608,10.36,2,295187.375,6808136.375,15.44768388,64.65235846
16609,8.34,2,293666.375,6808136.125,12.02583585,33.25220543
16610,4.21,1,293737.625,6808136.125,5.590939406,7.84327109
16611,3.54,1,293802.125,6808136.125,4.81446994,5.866812239
16612,9.49,1,294007.875,6808136.125,11.55646455,40.88810716
16613,7.74,2,295182.375,6808136.125,11.10645343,26.92071299
16614,12.92,1,293622.125,6808135.875,16.16574451,94.85218894
16615,18.28,1,293785.125,6808135.875,26.20177214,313.9846057
16616,17,1,294212.375,6808135.875,23.35428818,237.6767254
16617,17.62,2,294269.625,6808135.875,36.58751599,520.7390107
16618,21.63,2,294301.125,6808135.875,66.02803673,1517.712532
16619,18.23,2,294347.375,6808135.875,39.62954255,613.8815741
16620,2.37,2,295022.625,6808135.875,3.536927782,1.874803243
16621,9.82,2,295081.875,6808135.875,14.47593915,54.44183263
16622,10.83,2,295117.875,6808135.875,16.3333475,74.87196115
16623,11.64,3,295178.375,6808135.875,19.17116689,117.0477304
16624,12.78,3,293616.625,6808135.625,23.46059791,188.3008174
16625,7.24,1,293734.125,6808135.625,8.939364373,21.97788447
16626,15.19,1,293762.875,6808135.625,19.86523641,159.2671571
16627,14.93,1,294020.875,6808135.625,19.40733407,150.2450747
16628,9.58,1,294084.375,6808135.625,11.66636582,41.85603111
16629,17.77,1,294252.875,6808135.625,25.02407375,281.1203535
16630,21.86,2,294303.625,6808135.625,68.75321196,1612.794366
16631,2.42,2,294586.375,6808135.625,3.61970722,1.955106753
16632,6.23,2,295065.125,6808135.625,8.932258539,15.19501234
16633,2.32,2,293701.625,6808135.375,3.452883865,1.796046786
16634,9.61,1,293730.625,6808135.375,11.70310656,42.18289661
16635,5.42,1,293752.875,6808135.375,6.933617279,12.32865949
16636,27.06,1,293933.875,6808135.375,65.09452008,2045.041235
16637,7.91,3,294627.625,6808135.375,10.31635325,23.4848144
16638,8.07,3,295002.375,6808135.375,10.59686146,25.23312462
16639,17.04,3,294025.375,6808135.125,63.36591515,1111.240053
16640,17.93,1,294131.375,6808135.125,25.38707629,291.0567975
16641,17.35,1,294133.875,6808135.125,24.09793714,256.5615288
16642,3.28,1,294894.875,6808135.125,4.500329696,5.182400569
16643,2.23,3,294981.125,6808135.125,2.531139664,0.904076814
16644,3.21,3,293694.125,6808134.875,3.808523533,1.97186835
16645,6.61,1,293756.875,6808134.875,8.239565765,18.17410154
16646,10.55,1,293890.375,6808134.875,12.88340203,53.57589193
16647,18.28,2,294188.125,6808134.875,39.89434669,622.1937281
16648,19.23,2,294337.375,6808134.875,45.44701295,802.5735349
16649,6.76,2,294623.125,6808134.875,9.676132105,18.71598828
16650,2.39,2,293672.375,6808134.625,3.570185222,1.906737086
16651,21.65,1,293794.375,6808134.625,35.88100928,646.4710258
16652,2.32,1,295026.625,6808134.625,3.212881783,2.991992579
16653,7.79,1,293883.375,6808134.375,9.559523382,25.77019652
16654,16.23,1,293980.875,6808134.375,21.80118097,200.6780287
16655,11.12,1,294089.375,6808134.375,13.62933196,61.69243525
16656,13.82,1,294112.625,6808134.375,17.55629113,116.799299
16657,15.18,1,294118.125,6808134.375,19.84744208,158.9110146
16658,13.59,2,294195.125,6808134.375,22.50133969,170.0868964
16659,20.48,2,294223.375,6808134.375,54.67906829,1119.345792
16660,4.79,2,294870.875,6808134.375,6.976377226,8.131090377
16661,6.5,2,295073.125,6808134.375,9.308993679,16.91694735
16662,9.54,2,295109.625,6808134.375,13.98978474,49.72369252
16663,11.59,2,295128.625,6808134.375,17.85367492,94.45738418
16664,7.95,2,295160.375,6808134.375,11.42405376,29.01162978
16665,10.37,2,295166.375,6808134.375,15.46612733,64.85626761
16666,9.76,2,293872.625,6808134.125,14.37078527,53.39938166
16667,10.08,2,293895.875,6808134.125,14.93799673,59.16667001
16668,15.41,1,293989.625,6808134.125,20.26050061,167.2934914
16669,7.01,2,294080.625,6808134.125,10.0336265,20.5855528
16670,21.03,1,294139.375,6808134.125,33.80014895,566.4694099
16671,12.22,2,294204.625,6808134.125,19.20721576,114.0595774
16672,21.79,2,294257.875,6808134.125,67.90468022,1583.24811
16673,9.07,2,295085.125,6808134.125,13.1986708,42.59478524
16674,11.18,2,295116.625,6808134.125,17.01923032,83.38805885
16675,15.55,1,294123.375,6808133.875,20.51587845,172.5965365
16676,18.79,1,294180.625,6808133.875,27.4425796,350.5402809
16677,11.38,2,294199.125,6808133.875,17.42194996,88.63329659
16678,21.08,2,294357.125,6808133.875,60.17550401,1312.249114
16679,2.27,2,295100.125,6808133.875,3.367458552,1.718802316
16680,19.08,1,293910.125,6808133.625,28.17844596,373.1308614
16681,17.72,2,294234.625,6808133.625,37.06355008,535.0108982
16682,6.36,3,295046.875,6808133.625,7.871765203,11.42759973
16683,12.46,1,294099.375,6808133.375,15.48866633,85.14176423
16684,2.57,1,294586.875,6808133.375,3.57632903,3.516931257
16685,5.88,1,295064.125,6808133.375,7.437505312,14.39949339
16686,9.58,1,294163.375,6808133.125,11.66636582,41.85603111
16687,23.07,2,294285.875,6808133.125,86.74652171,2219.344152
16688,10.44,2,293614.375,6808132.875,15.59570664,66.29954983
16689,3.51,2,293692.375,6808132.875,5.240646418,4.151583179
16690,20.16,1,293783.375,6808132.875,31.1348244,470.4115584
16691,16.96,1,293905.875,6808132.875,23.27085816,235.6049215
16692,10.14,1,294159.875,6808132.875,12.36140938,48.32166796
16693,14.65,2,294193.375,6808132.875,25.45665875,229.8590296
16694,17.43,2,294247.375,6808132.875,35.70577569,494.6274723
16695,2.9,2,294719.625,6808132.875,4.366499454,2.811038914
16696,7.3,2,294765.625,6808132.875,10.45436285,22.93848708
16697,4.89,2,294985.875,6808132.875,7.110549028,8.521987011
16698,8.02,2,295012.125,6808132.875,11.53089523,29.73770048
16699,10.31,2,295087.875,6808132.875,15.35571901,63.64124488
16700,9.55,2,295105.375,6808132.875,14.00695017,49.88588644
16701,11.13,2,295113.125,6808132.875,16.91980004,82.12091936
16702,7.48,2,295162.875,6808132.875,10.71903368,24.50499898
16703,20.8,1,293786.375,6808132.625,33.06818256,539.3453874
16704,20.58,1,294136.625,6808132.625,32.38691589,514.5983644
16705,16.3,2,294240.625,6808132.625,31.00564434,363.4650551
16706,19.5,2,294295.375,6808132.625,47.23108861,862.5350647
16707,3.42,2,294838.875,6808132.625,5.114934872,3.934110945
16708,3.33,2,295136.625,6808132.625,4.988304385,3.72374269
16709,23.48,2,293606.875,6808132.375,94.73401568,2472.651818
16710,2.1,2,293679.875,6808132.375,3.06472611,1.466966929
16711,9.27,2,293856.875,6808132.375,13.53163806,45.51292565
16712,9.6,2,293866.125,6808132.375,14.09299322,50.70373479
